,CAISO
37751,0.0
37752,0.0
37753,0.0
37754,0.0
37755,0.0
37756,0.0
37757,0.0
37758,710.7609505624373
37759,3661.5840772827205
37760,6734.751302050636
37761,8131.998580547011
37762,9044.724391378559
37763,9418.553579857435
37764,9449.625096821914
37765,9430.205398719116
37766,9267.079934655605
37767,8824.31081791179
37768,7945.569478760143
37769,6371.602947528298
37770,2939.171307858604
37771,248.57213571582508
37772,0.0
37773,0.0
37774,0.0
37775,0.0
37776,0.0
37777,0.0
37778,0.0
37779,0.0
37780,0.0
37781,0.0
37782,261.5141658848031
37783,3288.5406360013985
37784,7029.500778983507
37785,8317.458045966161
37786,9287.675601398782
37787,9793.705512385875
37788,9890.0
37789,9890.0
37790,9890.0
37791,9662.948429443473
37792,8679.655165716613
37793,6620.23110937379
37794,2497.4602841998694
37795,0.0
37796,0.0
37797,0.0
37798,0.0
37799,0.0
37800,0.0
37801,0.0
37802,0.0
37803,0.0
37804,0.0
37805,22.208851886899993
37806,242.71102419254996
37807,2179.6401780428996
37808,5396.751008516699
37809,7738.198536021298
37810,8764.564762508748
37811,9039.002717968298
37812,8615.448185553847
37813,8345.769269784349
37814,7265.467260142998
37815,6053.498485743598
37816,5522.072387021349
37817,3231.3879495439496
37818,915.3219670529497
37819,0.0
37820,0.0
37821,0.0
37822,0.0
37823,0.0
37824,0.0
37825,0.0
37826,0.0
37827,0.0
37828,0.0
37829,0.0
37830,428.43570044792267
37831,2900.4834076336365
37832,5042.661909873251
37833,6451.505685579303
37834,6702.521694123943
37835,7187.468851992912
37836,7923.432018406522
37837,7776.2393851238
37838,7531.7944762792795
37839,7006.106500269558
37840,5841.707633408026
37841,4074.081814075339
37842,1441.69927420666
37843,0.0
37844,0.0
37845,0.0
37846,0.0
37847,0.0
37848,0.0
37849,0.0
37850,0.0
37851,0.0
37852,0.0
37853,0.0
37854,454.5560938606978
37855,2838.981919551025
37856,5918.798822165087
37857,7591.884234304987
37858,8048.035261828355
37859,7526.491954135553
37860,7339.884715603267
37861,7341.479649265937
37862,6722.64538815032
37863,5947.507628093131
37864,4778.421253356669
37865,3228.1457332422888
37866,1352.5037459434095
37867,0.0
37868,0.0
37869,0.0
37870,0.0
37871,0.0
37872,0.0
37873,0.0
37874,0.0
37875,0.0
37876,0.0
37877,0.0
37878,334.8898197048919
37879,3210.158128885463
37880,6862.051877095952
37881,7597.214767019548
37882,9110.597809400226
37883,8778.897416549666
37884,8984.6154486541
37885,9576.254130132742
37886,9552.33342872525
37887,9083.4876811384
37888,8182.474594789525
37889,6369.285428101611
37890,2770.0172229876057
37891,3.1894268543323037
37892,0.0
37893,0.0
37894,0.0
37895,0.0
37896,0.0
37897,0.0
37898,0.0
37899,0.0
37900,0.0
37901,0.0
37902,450.73814966535724
37903,3099.9746211678653
37904,6082.993862393408
37905,7277.515664276234
37906,7652.035701170192
37907,8912.262772683536
37908,9633.70663322663
37909,9315.69312821492
37910,9277.58407182922
37911,8619.217270131423
37912,8194.761228318273
37913,6327.417465418936
37914,2672.890368569495
37915,0.0
37916,0.0
37917,0.0
37918,0.0
37919,0.0
37920,0.0
37921,0.0
37922,0.0
37923,0.0
37924,0.0
37925,0.0
37926,812.7649246417368
37927,4012.481904488765
37928,6535.056235557993
37929,7464.0688252259615
37930,8596.514828689837
37931,8887.133991255416
37932,8975.288470566975
37933,8616.858170069427
37934,7565.785532123914
37935,6853.768583838244
37936,5957.692832594375
37937,4180.0722882349155
37938,1984.9288803229065
37939,203.4334137959055
37940,0.0
37941,0.0
37942,0.0
37943,0.0
37944,0.0
37945,0.0
37946,0.0
37947,0.0
37948,0.0
37949,0.0
37950,565.7348633126574
37951,3507.8713251642766
37952,6464.190555176938
37953,8353.650446853473
37954,8585.302326817153
37955,8839.016290586895
37956,8782.285217942728
37957,9354.323533771405
37958,9059.63712864754
37959,8356.802173111482
37960,7493.229178416951
37961,6015.069563410621
37962,2809.7639590152316
37963,26.789673193078485
37964,0.0
37965,0.0
37966,0.0
37967,0.0
37968,0.0
37969,0.0
37970,0.0
37971,0.0
37972,0.0
37973,0.0
37974,635.551071327628
37975,3795.258324520359
37976,7034.892892971332
37977,8411.705355806842
37978,8886.112646371888
37979,9013.738520735853
37980,8625.704296659553
37981,8723.679715363203
37982,8400.103003591936
37983,7945.032966718401
37984,6827.339703349125
37985,5257.154703598515
37986,2402.9760587316405
37987,0.0
37988,0.0
37989,0.0
37990,0.0
37991,0.0
37992,0.0
37993,0.0
37994,0.0
37995,0.0
37996,0.0
37997,0.0
37998,673.4609134754862
37999,3730.759663538805
38000,6508.178553456467
38001,7984.350454710815
38002,8828.849060497538
38003,9016.407438997925
38004,9027.097294767376
38005,9120.390581482596
38006,9127.193216972248
38007,8737.499383922219
38008,8067.925690726532
38009,6502.347723036766
38010,3048.5525044337674
38011,307.0904021042621
38012,0.0
38013,0.0
38014,0.0
38015,0.0
38016,0.0
38017,0.0
38018,0.0
38019,0.0
38020,0.0
38021,0.0
38022,608.3805211008641
38023,2955.173306898747
38024,5702.451383316485
38025,7198.531784262635
38026,7516.114068862456
38027,7431.935631980576
38028,6843.962004669259
38029,6481.739639904803
38030,6474.087054733723
38031,5435.8863331905295
38032,4893.828216905693
38033,3657.9357117762643
38034,1644.0303809203645
38035,0.0
38036,0.0
38037,0.0
38038,0.0
38039,0.0
38040,0.0
38041,0.0
38042,0.0
38043,0.0
38044,0.0
38045,0.0
38046,597.3158073842701
38047,2901.4270979231737
38048,5598.739989130129
38049,7067.610936848679
38050,7379.41730170965
38051,7296.769831505538
38052,6719.48977447378
38053,6363.855205716688
38054,6356.341799334496
38055,5337.023000150438
38056,4804.823381411833
38057,3591.408250687812
38058,1614.1301377742643
38059,0.0
38060,0.0
38061,0.0
38062,0.0
38063,0.0
38064,0.0
38065,0.0
38066,0.0
38067,0.0
38068,0.0
38069,0.0
38070,334.05338767461785
38071,2141.87172097255
38072,4000.4530690641736
38073,5037.001080819238
38074,5523.3435128749325
38075,5845.934284305813
38076,5922.897564799474
38077,6096.474325061775
38078,5348.129236006382
38079,4362.34423904501
38080,3543.585935920946
38081,2102.571322422595
38082,993.972579992613
38083,0.0
38084,0.0
38085,0.0
38086,0.0
38087,0.0
38088,0.0
38089,0.0
38090,0.0
38091,0.0
38092,0.0
38093,0.0
38094,497.00113049590317
38095,2873.484384227896
38096,5611.708967118299
38097,7348.06734707867
38098,8224.110478997081
38099,8604.725268807235
38100,8684.937476577143
38101,8518.221907486744
38102,8535.522579750843
38103,8187.93634608124
38104,7017.7817856731635
38105,5410.392053499706
38106,2323.008448552054
38107,0.0
38108,0.0
38109,0.0
38110,0.0
38111,0.0
38112,0.0
38113,0.0
38114,0.0
38115,0.0
38116,0.0
38117,0.0
38118,413.567475295558
38119,2341.9644769610522
38120,4634.807912795046
38121,6369.889849379859
38122,7054.415325731126
38123,7975.038709435032
38124,8572.413951528615
38125,7729.433503799739
38126,7491.751046733326
38127,7377.663467341448
38128,6802.47192124073
38129,5236.936804029958
38130,2375.2400209503503
38131,0.0
38132,0.0
38133,0.0
38134,0.0
38135,0.0
38136,0.0
38137,0.0
38138,0.0
38139,0.0
38140,0.0
38141,0.0
38142,744.1514075182981
38143,3840.5615181212693
38144,6583.4023081363575
38145,7763.914750429783
38146,8587.9358116346
38147,8783.713865183263
38148,8533.390682287709
38149,8079.497284508223
38150,7668.460774072724
38151,6935.0235883904215
38152,5474.967358194181
38153,3665.2378880776914
38154,1208.7590271337801
38155,148.05106537013262
38156,0.0
38157,0.0
38158,0.0
38159,0.0
38160,0.0
38161,0.0
38162,0.0
38163,0.0
38164,0.0
38165,0.0
38166,713.2421968447679
38167,3674.3665632535794
38168,6758.262127479933
38169,8160.387156523132
38170,9076.29926722543
38171,9451.43348277903
38172,9482.613469526343
38173,9463.125977809274
38174,9299.431047385882
38175,8855.116236236683
38176,7973.307236039259
38177,6393.846032370722
38178,2949.4318713785697
38179,249.43989397849813
38180,0.0
38181,0.0
38182,0.0
38183,0.0
38184,0.0
38185,0.0
38186,0.0
38187,0.0
38188,0.0
38189,0.0
38190,612.0692698142643
38191,3469.9741032881034
38192,6680.570014716932
38193,8154.597300161103
38194,8915.334557992268
38195,9405.622603579923
38196,8942.22132178256
38197,8134.036833733234
38198,7441.307272548097
38199,6873.522084270783
38200,5163.840222076417
38201,3289.6746284590945
38202,1364.8986559424034
38203,0.0
38204,0.0
38205,0.0
38206,0.0
38207,0.0
38208,0.0
38209,0.0
38210,0.0
38211,0.0
38212,0.0
38213,0.0
38214,497.82994590774865
38215,2878.276301181825
38216,5621.067237338123
38217,7360.3212255727885
38218,8237.825275796256
38219,8619.074791333205
38220,8699.420763615783
38221,8532.427174165716
38222,8549.756697599214
38223,8201.590817708035
38224,7029.484869115107
38225,5419.41460102106
38226,2326.8823737523567
38227,0.0
38228,0.0
38229,0.0
38230,0.0
38231,0.0
38232,0.0
38233,0.0
38234,0.0
38235,0.0
38236,0.0
38237,0.0
38238,501.66206990917385
38239,2719.690289682356
38240,5213.389122628929
38241,6405.688877131509
38242,7366.152568258588
38243,7596.04042942085
38244,7798.653459597758
38245,7848.332616035365
38246,7434.33964572197
38247,6717.401231249832
38248,5929.35343599445
38249,5022.465305731457
38250,2375.8325990455824
38251,227.9396589490227
38252,0.0
38253,0.0
38254,0.0
38255,0.0
38256,0.0
38257,0.0
38258,0.0
38259,0.0
38260,0.0
38261,0.0
38262,1240.2038505936487
38263,4949.152043278102
38264,7659.911086621117
38265,8683.370847338289
38266,9277.230214668007
38267,9442.461135201642
38268,9456.068387480884
38269,9450.236707932638
38270,9285.005787399
38271,8834.02256900131
38272,7943.719491302421
38273,6569.387011099115
38274,3499.0077289475976
38275,514.159746837022
38276,0.9719465913743327
38277,0.0
38278,0.0
38279,0.0
38280,0.0
38281,0.0
38282,0.0
38283,0.0
38284,0.0
38285,0.0
38286,984.9327743919301
38287,4314.571717356126
38288,6838.88901624367
38289,8538.361722107247
38290,9041.077657500553
38291,8994.222580027
38292,8685.75998665946
38293,8605.715895975476
38294,8288.467975581643
38295,7961.458580714155
38296,6396.694222587036
38297,4868.047320012444
38298,2244.162981493605
38299,259.6552209992601
38300,0.0
38301,0.0
38302,0.0
38303,0.0
38304,0.0
38305,0.0
38306,0.0
38307,0.0
38308,0.0
38309,0.0
38310,879.7052613110566
38311,3206.378419683968
38312,6198.912911218086
38313,8099.178715855071
38314,8775.28406952645
38315,9452.6699257616
38316,9674.19686929408
38317,9768.954059013175
38318,9698.526418005738
38319,9178.64237711449
38320,7863.566244121104
38321,5889.03129078537
38322,2865.7647377207345
38323,38.41507691314658
38324,0.0
38325,0.0
38326,0.0
38327,0.0
38328,0.0
38329,0.0
38330,0.0
38331,0.0
38332,0.0
38333,0.0
38334,675.7015124965403
38335,3743.1718708141684
38336,6529.831210951415
38337,8010.914324201409
38338,8858.222570030404
38339,9046.404953741561
38340,9057.13037457484
38341,9150.734047301634
38342,9157.559315104629
38343,8766.568973818752
38344,8094.767614352494
38345,6523.980981405992
38346,3058.695013999491
38347,308.1120893923619
38348,0.0
38349,0.0
38350,0.0
38351,0.0
38352,0.0
38353,0.0
38354,0.0
38355,0.0
38356,0.0
38357,0.0
38358,1123.39198453539
38359,4372.292667083762
38360,7033.9657213522705
38361,8413.950647809948
38362,9135.219365153693
38363,9288.409181226702
38364,9342.025616852254
38365,9343.302198652862
38366,9132.666201552476
38367,8724.160025357789
38368,7590.555386417533
38369,6150.57111533126
38370,2964.2229410126993
38371,14.042399806692373
38372,0.0
38373,0.0
38374,0.0
38375,0.0
38376,20.4648281362409
38377,20.4648281362409
38378,20.4648281362409
38379,19.490312510705618
38380,18.515796885170335
38381,34.10804689373483
38382,1395.5063757665223
38383,4982.698393361891
38384,7714.265691737283
38385,8691.70486414917
38386,9318.318411368355
38387,9541.482489615933
38388,9526.864755232904
38389,9528.813786483975
38390,9439.158348934729
38391,8898.30217676265
38392,8303.847645186128
38393,6887.876441283365
38394,3754.808705187437
38395,588.6074378233096
38396,28.260953140523142
38397,19.490312510705618
38398,19.490312510705618
38399,19.490312510705618
38400,0.0
38401,0.0
38402,0.0
38403,0.0
38404,0.0
38405,0.0
38406,943.1565722184133
38407,4286.150891537048
38408,7222.393050330221
38409,8601.537094611864
38410,9308.268973524851
38411,9326.064380547841
38412,9254.882752455886
38413,8798.557672366383
38414,8629.50130564799
38415,8415.95642137212
38416,7279.592572904114
38417,5728.849960900794
38418,2917.1756512685424
38419,13.98210551806273
38420,0.0
38421,0.0
38422,0.0
38423,0.0
38424,0.0
38425,0.0
38426,0.0
38427,0.0
38428,0.0
38429,0.0
38430,871.619538997083
38431,3800.963594051382
38432,6656.874501131568
38433,7935.569099550366
38434,8909.35649659839
38435,9346.762638878976
38436,9432.966769109456
38437,9522.36364490403
38438,9278.118609251
38439,8604.449295227614
38440,7688.131318333245
38441,5475.5586424175735
38442,2717.0264750421893
38443,458.15898844718464
38444,0.0
38445,0.0
38446,0.0
38447,0.0
38448,0.0
38449,0.0
38450,0.0
38451,0.0
38452,0.0
38453,0.0
38454,946.9280461496273
38455,3746.753401963819
38456,6381.7684181289
38457,7946.003831129932
38458,8580.864961967633
38459,8638.402299478268
38460,8633.52625392652
38461,8796.386175354932
38462,8417.029831428872
38463,7881.640029846847
38464,6889.852364621131
38465,5306.112769413103
38466,2666.221707696273
38467,323.7694246361239
38468,0.0
38469,0.0
38470,0.0
38471,0.0
38472,0.0
38473,0.0
38474,0.0
38475,0.0
38476,0.0
38477,0.0
38478,972.9952963197204
38479,4262.278701420381
38480,6756.00103668579
38481,8434.875973150243
38482,8931.498944017098
38483,8885.21175449941
38484,8580.487756841301
38485,8501.41380808192
38486,8188.010962389243
38487,7864.964952213718
38488,6319.165685612616
38489,4809.046127598064
38490,2216.9635146075693
38491,256.50817524385104
38492,0.0
38493,0.0
38494,0.0
38495,0.0
38496,0.0
38497,0.0
38498,0.0
38499,0.0
38500,0.0
38501,0.0
38502,982.5375703887119
38503,4304.07934699515
38504,6822.257897069689
38505,8517.597748453978
38506,9019.091156531465
38507,8972.350023351428
38508,8664.637563249513
38509,8584.788127400281
38510,8268.311704827109
38511,7942.097546174762
38512,6381.138452683082
38513,4856.208982684348
38514,2238.7055246022287
38515,259.02377970604294
38516,0.0
38517,0.0
38518,0.0
38519,0.0
38520,0.0
38521,0.0
38522,0.0
38523,0.0
38524,0.0
38525,0.0
38526,730.1952310503631
38527,3116.144416482476
38528,5780.631650315258
38529,6973.12267003062
38530,8027.311811547038
38531,8265.229727889275
38532,8092.110593640248
38533,8120.157827680594
38534,8100.81490765277
38535,7687.843565058723
38536,6930.568245969406
38537,5417.951899793554
38538,2592.918429729832
38539,326.8953484702287
38540,0.0
38541,0.0
38542,0.0
38543,0.0
38544,0.0
38545,0.0
38546,0.0
38547,0.0
38548,0.0
38549,0.0
38550,924.2403167712791
38551,3970.8102498321623
38552,6032.457421081228
38553,7633.540394073899
38554,8511.10190696784
38555,7968.071821861482
38556,7996.079104187885
38557,8375.733375723563
38558,8626.24295653194
38559,8000.746984575619
38560,7135.6331527156335
38561,5939.099813326553
38562,3300.1914341277493
38563,560.145646528048
38564,0.0
38565,0.0
38566,0.0
38567,0.0
38568,0.0
38569,0.0
38570,0.0
38571,0.0
38572,0.0
38573,0.0
38574,1128.1324922942063
38575,3875.8225210626356
38576,5627.011765799364
38577,6521.132332293561
38578,7485.456476527762
38579,8113.388477424451
38580,8439.055074162796
38581,8590.187776241966
38582,8682.817496871137
38583,8493.657856849464
38584,7991.507266070279
38585,6738.568413349402
38586,3772.4672538342984
38587,608.4310070800212
38588,0.0
38589,0.0
38590,0.0
38591,0.0
38592,0.0
38593,0.0
38594,0.0
38595,0.0
38596,0.0
38597,0.0
38598,958.2318965508297
38599,4097.105711027283
38600,6576.315805529103
38601,7781.530801027781
38602,8785.095038524734
38603,9243.108000497645
38604,8908.58658799866
38605,8792.910959377516
38606,8456.826362707974
38607,7969.112901494502
38608,6901.458113004752
38609,5463.328676093229
38610,2802.789217806913
38611,454.88659363179676
38612,0.0
38613,0.0
38614,0.0
38615,0.0
38616,0.0
38617,0.0
38618,0.0
38619,0.0
38620,0.0
38621,0.0
38622,1247.514016745691
38623,4737.073074316523
38624,7782.2387267805225
38625,9135.496957391997
38626,9890.0
38627,9890.0
38628,9890.0
38629,9890.0
38630,9890.0
38631,9519.656316625917
38632,8380.56358245147
38633,6762.2755499991745
38634,3695.6933478914734
38635,622.418474020114
38636,0.0
38637,0.0
38638,0.0
38639,0.0
38640,0.0
38641,0.0
38642,0.0
38643,0.0
38644,0.0
38645,0.0
38646,952.5031570119976
38647,3982.475824251159
38648,6552.019224562595
38649,8263.993337331667
38650,8833.596554149472
38651,9483.893560016468
38652,9574.08073601262
38653,9493.38694696343
38654,9396.870846335969
38655,8980.744051827405
38656,7540.913698204619
38657,5857.419746276437
38658,3319.5209691215464
38659,626.5635384995866
38660,0.0
38661,0.0
38662,0.0
38663,0.0
38664,0.0
38665,0.0
38666,0.0
38667,0.0
38668,0.0
38669,0.0
38670,1208.1359547436625
38671,4509.855856806592
38672,6074.698082983017
38673,7723.128154781289
38674,8648.426166781263
38675,9074.141008436713
38676,9198.550825176204
38677,9190.775211629985
38678,9180.083743003934
38679,9003.18853482747
38680,8182.861305701443
38681,6828.932596966189
38682,3873.227497709972
38683,721.1881564117438
38684,8.747565239495545
38685,0.9719516932772828
38686,0.0
38687,0.0
38688,0.0
38689,0.0
38690,0.0
38691,0.0
38692,0.0
38693,0.0
38694,828.0551112421787
38695,2892.7689475709294
38696,4779.09536546614
38697,6309.852266889091
38698,7356.070369593911
38699,7493.47689460353
38700,7693.560080143851
38701,7501.914137367278
38702,6663.011142571709
38703,5749.378283297223
38704,4538.031286501897
38705,3180.8405219332017
38706,1770.6156599923734
38707,385.70252634279063
38708,0.0
38709,0.0
38710,0.0
38711,0.0
38712,0.0
38713,0.0
38714,0.0
38715,0.0
38716,0.0
38717,0.0
38718,819.5101410062457
38719,2495.827976844559
38720,3768.0889795698054
38721,4402.147394608772
38722,5995.5817775008145
38723,6569.549689153735
38724,6332.295805095037
38725,6341.620193551492
38726,6259.77278376705
38727,5992.47364801533
38728,5334.58624025431
38729,4632.148976534671
38730,2680.2436596500097
38731,453.7869048808289
38732,0.0
38733,0.0
38734,0.0
38735,0.0
38736,0.0
38737,0.0
38738,0.0
38739,0.0
38740,0.0
38741,0.0
38742,864.3072988576076
38743,3769.076334395538
38744,6601.028271494916
38745,7868.995572566241
38746,8834.613617077488
38747,9268.35024690713
38748,9353.831188552387
38749,9442.47809099932
38750,9200.282089671091
38751,8532.264360517409
38752,7623.633610436334
38753,5429.622774874714
38754,2694.2326422264623
38755,454.31537504053733
38756,0.0
38757,0.0
38758,0.0
38759,0.0
38760,0.0
38761,0.0
38762,0.0
38763,0.0
38764,0.0
38765,7.666515851596598
38766,1120.589066975036
38767,3936.755889794853
38768,6207.322334509379
38769,7492.741492293741
38770,8210.838477059957
38771,8610.775053984913
38772,8716.82852326533
38773,8693.828975710541
38774,8485.5552950755
38775,8040.897375682899
38776,7076.19413102366
38777,5614.445108652574
38778,2991.2189347646054
38779,572.4331835858793
38780,0.0
38781,0.0
38782,0.0
38783,0.0
38784,0.0
38785,0.0
38786,0.0
38787,0.0
38788,0.0
38789,21.467993456369857
38790,1375.9032169764316
38791,4699.538931176237
38792,7033.695310614268
38793,8131.490430542273
38794,8837.006760949338
38795,9196.107742401342
38796,9276.124808920538
38797,9235.14045777656
38798,9138.534487222896
38799,8659.407905992095
38800,8018.295555954141
38801,6672.642693393503
38802,3795.9315702399426
38803,710.3954198289662
38804,0.0
38805,0.0
38806,0.0
38807,0.0
38808,0.0
38809,0.0
38810,0.0
38811,0.0
38812,0.0
38813,0.0
38814,910.9162882547446
38815,3744.353654656808
38816,6146.718373421912
38817,7048.195114648109
38818,8349.279346749447
38819,8934.531262519335
38820,8868.454433319506
38821,8873.17420683378
38822,8925.091715490787
38823,8549.083092187015
38824,7940.2323088457615
38825,6455.076909687767
38826,3480.046337857504
38827,629.3031352364384
38828,0.0
38829,0.0
38830,0.0
38831,0.0
38832,0.0
38833,0.0
38834,0.0
38835,0.0
38836,0.0
38837,5.116071925671514
38838,1115.30367979639
38839,3989.2570840423637
38840,6640.661359521625
38841,7825.0320103145805
38842,8681.97405786456
38843,8924.987474333957
38844,8988.93837340485
38845,9038.820074680149
38846,9017.076768996043
38847,8534.886990001503
38848,7544.927072384066
38849,5943.596559648881
38850,3264.053888578426
38851,698.3438178541617
38852,0.0
38853,0.0
38854,0.0
38855,0.0
38856,0.0
38857,0.0
38858,0.0
38859,0.0
38860,0.0
38861,0.0
38862,890.7341602553132
38863,3862.447952350535
38864,6735.884595415835
38865,8228.761287822726
38866,9097.656081626947
38867,9423.686623646841
38868,9621.80087645319
38869,9484.524858760602
38870,9300.450198672816
38871,8361.357441275793
38872,7005.756766561491
38873,5920.028262992843
38874,3693.9728397278136
38875,745.6583688301921
38876,0.0
38877,0.0
38878,0.0
38879,0.0
38880,0.0
38881,0.0
38882,0.0
38883,0.0
38884,0.0
38885,0.0
38886,1233.9178012294735
38887,4435.468745681127
38888,7094.708350399041
38889,8400.083645805196
38890,9163.14760147761
38891,9538.299445905186
38892,9590.616539855971
38893,9635.277473716396
38894,9456.633738274693
38895,9010.024399670438
38896,8310.761778084345
38897,6887.992027959357
38898,4052.660741163194
38899,917.463184161315
38900,1.2760266817264463
38901,0.0
38902,0.0
38903,0.0
38904,0.0
38905,0.0
38906,0.0
38907,0.0
38908,0.0
38909,0.0
38910,963.5737227401215
38911,3930.5713245861175
38912,6536.423363143408
38913,7853.359339618598
38914,8673.72016657182
38915,9050.432348967795
38916,9202.98521621906
38917,9101.802192021794
38918,8824.716371912356
38919,8262.761422139845
38920,7457.967214293896
38921,5985.365046745988
38922,3614.5689567085005
38923,784.5576030064962
38924,0.0
38925,0.0
38926,0.0
38927,0.0
38928,0.0
38929,0.0
38930,0.0
38931,0.0
38932,0.0
38933,0.0
38934,916.8074900987683
38935,3886.7034002998716
38936,6573.307352609676
38937,8120.517276477545
38938,8962.610404055531
38939,9127.604621288927
38940,8968.836600932262
38941,8993.74138843919
38942,8355.556208574173
38943,6836.364170651596
38944,6176.3873017180185
38945,4892.23419589207
38946,2471.8001600625535
38947,443.616527467146
38948,0.0
38949,0.0
38950,0.0
38951,0.0
38952,0.0
38953,0.0
38954,0.0
38955,0.0
38956,0.0
38957,0.0
38958,1295.6124289686811
38959,4562.753435746707
38960,7153.9782936840675
38961,8344.817330961001
38962,8769.021794883685
38963,8618.250328790684
38964,8873.795186575433
38965,8880.183808020052
38966,8895.516499487137
38967,8519.865558543555
38968,7785.1740924124
38969,7035.149934814158
38970,4081.051378822453
38971,1005.5690153829901
38972,5.110897155694994
38973,0.0
38974,0.0
38975,0.0
38976,0.0
38977,0.0
38978,0.0
38979,0.0
38980,0.0
38981,0.0
38982,1568.978564555253
38983,5180.043076208573
38984,7583.235474471973
38985,8569.036775647919
38986,9102.006724961459
38987,9356.90539637228
38988,9466.975277208772
38989,9459.251075044807
38990,9283.525475814618
38991,8849.039104091626
38992,8160.619586228306
38993,6935.368017969466
38994,4257.966442885333
38995,973.2494726595047
38996,12.551828516442024
38997,2.8965758114866205
38998,0.0
38999,0.0
39000,0.0
39001,0.0
39002,0.0
39003,0.0
39004,0.0
39005,0.0
39006,969.6039729225889
39007,3915.7083521873783
39008,6443.826403381372
39009,8014.771301818452
39010,8892.697976019193
39011,9292.038073841479
39012,9546.869887237799
39013,9590.377757817658
39014,9509.577426740776
39015,9062.067900776505
39016,8025.648269463417
39017,6639.611820990742
39018,4040.0165538441206
39019,972.7116779640075
39020,0.0
39021,0.0
39022,0.0
39023,0.0
39024,0.0
39025,0.0
39026,0.0
39027,0.0
39028,0.0
39029,0.0
39030,1580.002987558341
39031,5216.440632769539
39032,7636.519054943515
39033,8629.247085895555
39034,9165.961946899988
39035,9422.651663032542
39036,9533.494949544329
39037,9525.716473297887
39038,9348.756138691353
39039,8911.216849829043
39040,8217.960154364984
39041,6984.09935977327
39042,4287.885030850636
39043,980.088007051574
39044,12.64002390046673
39045,2.916928592415399
39046,0.0
39047,0.0
39048,0.0
39049,0.0
39050,0.0
39051,0.0
39052,0.0
39053,0.0
39054,1151.3319310539443
39055,4191.207218948044
39056,6950.301111629657
39057,8333.694378452825
39058,9164.4996026432
39059,9469.641027577318
39060,9411.946220341877
39061,9513.232659710764
39062,9204.244914294282
39063,8702.941144759658
39064,7736.23259685913
39065,6324.6329798319675
39066,3571.9496212876265
39067,780.8030579196569
39068,1.2821068274542808
39069,0.0
39070,0.0
39071,0.0
39072,0.0
39073,0.0
39074,0.0
39075,0.0
39076,0.0
39077,0.0
39078,1274.347625615393
39079,4531.66180825245
39080,7045.363532006383
39081,8293.466012014136
39082,8938.90218547609
39083,9297.585842113833
39084,9264.536399496805
39085,9188.717089963622
39086,8743.521657063662
39087,8069.896253134244
39088,7475.978328457656
39089,6233.708103029378
39090,3710.2859549763198
39091,852.481211033333
39092,1.944084859825161
39093,0.0
39094,0.0
39095,0.0
39096,0.0
39097,0.0
39098,0.0
39099,0.0
39100,0.0
39101,2.9569895933291117
39102,1661.8281514509606
39103,5416.219271781157
39104,7714.7858489956525
39105,8700.449046772022
39106,9328.31650375557
39107,9617.115820704046
39108,9683.155254955065
39109,9655.556685417325
39110,9542.205417673043
39111,9159.76809693581
39112,8498.388091227867
39113,7252.509809238534
39114,4449.283674762537
39115,1030.0180416763071
39116,11.827958373316447
39117,3.9426527911054823
39118,0.0
39119,0.0
39120,0.0
39121,0.0
39122,0.0
39123,0.0
39124,0.0
39125,0.0
39126,376.73651554433485
39127,1491.0682779973104
39128,2704.9970503068334
39129,4096.468318447595
39130,5447.5234086755545
39131,5384.012271955438
39132,5173.270772838682
39133,5830.0336639217185
39134,6312.140929024431
39135,5420.098145091868
39136,4910.565616405469
39137,4265.35020472609
39138,2176.69986758949
39139,450.35169674265313
39140,0.0
39141,0.0
39142,0.0
39143,0.0
39144,0.0
39145,0.0
39146,0.0
39147,0.0
39148,0.0
39149,0.0
39150,1120.8511934480432
39151,4354.615273748654
39152,6846.245799343053
39153,8044.880750243122
39154,8669.701096988902
39155,9003.788710963176
39156,8920.904379252002
39157,8840.570334670401
39158,8557.488463287618
39159,8058.907329455782
39160,7004.363601376678
39161,5703.717165293626
39162,3477.316501174987
39163,804.6155893807909
39164,0.0
39165,0.0
39166,0.0
39167,0.0
39168,0.0
39169,0.0
39170,0.0
39171,0.0
39172,0.0
39173,0.0
39174,627.84262162824
39175,2640.5562111278236
39176,4857.383245518892
39177,6512.2523778353025
39178,7425.595450862392
39179,7922.960490629619
39180,8034.060213798403
39181,8036.6439282906995
39182,7796.358480507052
39183,6935.981554572058
39184,6032.973339514157
39185,4862.550674503487
39186,2929.9322342651194
39187,617.5077636590507
39188,0.0
39189,0.0
39190,0.0
39191,0.0
39192,0.0
39193,0.0
39194,0.0
39195,0.0
39196,12.444528624868395
39197,12.444528624868395
39198,911.5617217716098
39199,3711.5806623669987
39200,6424.487902588308
39201,7959.831621681446
39202,8717.39230172031
39203,9031.616649498237
39204,8746.948057204372
39205,8630.280601346232
39206,8326.945216115064
39207,7654.940670372171
39208,6748.045646834887
39209,5377.591932021255
39210,3154.6880064041375
39211,728.0049245548009
39212,0.0
39213,0.0
39214,0.0
39215,0.0
39216,0.0
39217,0.0
39218,0.0
39219,0.0
39220,0.0
39221,0.0
39222,1122.4036289346316
39223,4360.646635735799
39224,6855.728195392533
39225,8056.023316210001
39226,8681.70907067868
39227,9016.259412863974
39228,8933.26028216915
39229,8852.81497088032
39230,8569.341016814917
39231,8070.069322942972
39232,7014.064998564199
39233,5711.617101506948
