set Zone5Generators :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 BOARDMAN_1 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 CRYSTAL_MOUNTAIN_1 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 GRIMES_WAY_3 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 GRAND_COULEE_PS SLACK PNWH COLUMBIA_2 ;

set WECCImports :=
P3I P8I P14I P65I P66I ;

set Coal :=
BOARDMAN_1 TRANSALTA_CENTRALIA_1 TRANSALTA_CENTRALIA_2 ;

set Nuclear :=
COLUMBIA_2 ;

set Oil :=
CRYSTAL_MOUNTAIN_1 GRIMES_WAY_3 UNIV_OF_WA_DG3 UNIV_OF_WA_DG4 UNIV_OF_WA_DG5 UNIV_OF_WA_DG6 UNIV_OF_WA_DG7 ;

set PSH :=
GRAND_COULEE_PS ;

set Slack :=
SLACK ;

set Hydro :=
PNWH ;

set Ramping :=
PNWH P3I P8I P14I P65I P66I ;

set Gas :=
RATHDRUM_1 RATHDRUM_2 RATHDRUMPWR_CTG1 RATHDRUMPWR_STG1 RUPERT_1002 ALDEN_BAILEY_LOKI BEAVER_1 BEAVER_2 BEAVER_3 BEAVER_4 BEAVER_5 BEAVER_6 BEAVER_7 BEAVER_8 COYOTE_SPRINGS_1_GEN_1 COYOTE_SPRINGS_1_GEN_2 COYOTE_SPRINGS_2_GEN_1 COYOTE_SPRINGS_2_GEN_2 HERMISTON_1 HERMISTON_2 HERMISTON_3 HERMISTON_4 HERMISTON_PWR_CTG1 HERMISTON_PWR_CTG2 HERMISTON_PWR_STG1 KLAMATH_COGEN_CT1 KLAMATH_COGEN_CT2 KLAMATH_COGEN_ST1 KLAMATH_EXPANSION_GT1 KLAMATH_EXPANSION_GT2 KLAMATH_EXPANSION_GT3 KLAMATH_EXPANSION_GT4 OSU_ENERGY_CENTER_CTG OSU_ENERGY_CENTER_STG PORT_WESTWARD_1_GEN_1 PORT_WESTWARD_1_GEN_2 BIOTECH_LS_BLS1 BOULDER_PARK_1 BOULDER_PARK_2 BOULDER_PARK_3 BOULDER_PARK_4 BOULDER_PARK_5 BOULDER_PARK_6 TRANSALTA_CENTRALIA_CC CHEHALIS_CA CHEHALIS_CT1 CHEHALIS_CT2 ENCOGEN_CTG1 ENCOGEN_CTG2 ENCOGEN_CTG3 ENCOGEN_STG FERNDALE_CT1A FERNDALE_CT1B FERNDALE_ST1 FREDERICKSON_1 FREDERICKSON_2 FREDERICKSON_PWR_FICT FREDERICKSON_PWR_FIST FREDONIA_1 FREDONIA_2 FREDONIA_3 FREDONIA_4 GOLDENDALE_G1 GOLDENDALE_G2 GRAYS_HARBOR_CT1 GRAYS_HARBOR_CT2 GRAYS_HARBOR_ST1 GRIMES_WAY_1 GRIMES_WAY_2 MARCH_POINT_GTG1 MARCH_POINT_GTG2 MARCH_POINT_GTG3 MARCH_POINT_STG1 MINT_FARM_1STG MINT_FARM_CTG1 NORTHEAST_1 RIVER_ROAD SUMAS_GEN1 SUMAS_GEN2 UNIV_OF_WA_TG2 WHITEHORN_2 WHITEHORN_3 ;

set zones :=
PNW ;

param SimHours := 8760;
param SimDays:= 365;

param HorizonHours := 48;

param HorizonDays := 2;

param:	typ	zone	netcap 	seg1	seg2	seg3	mincap	ramp	minu	mind	var_om	no_load	st_cost	:=
PNW	51	15779.061654643909	0.4897172735686959	0	509.8
PNW	52	16055.871122978971	0.7089240553900672	0	509.8
PNW	53	16711.148907822255	0.0	0	509.8
PNW	54	18427.42631810336	0.0	0	509.8
PNW	55	21458.761464735573	0.0	0	509.8
PNW	56	23048.798053408067	0.011659935084968948	0	509.8
PNW	57	22860.74353257665	0.08161954559478261	0	509.8
PNW	58	22094.024323256548	0.08161954559478261	0	509.8
PNW	59	21138.92728332926	0.0	0	509.8
PNW	60	20392.60929210449	0.11659935084968945	0	509.8
PNW	61	19720.69640167849	0.1562431302080823	0	509.8
PNW	62	19287.130507828933	0.3731179227190055	0	509.8
PNW	63	18974.032568096027	0.11659935084968945	0	509.8
PNW	64	19290.29775814337	0.02331987016993781	0	509.8
PNW	65	20753.88762221377	0.4780573384837261	0	509.8
PNW	66	22535.897734442282	0.8278553910327945	0	509.8
PNW	67	22611.34517302894	0.1632390911895644	0	509.8
PNW	68	22286.22645023651	0.0	0	509.8
PNW	69	21508.595614796424	0.0	0	509.8
PNW	70	19964.393366109733	0.0	0	509.8
PNW	71	18023.63699011983	0.0	0	509.8
PNW	72	16667.554612233576	0.02331987016993781	0	509.8
PNW	73	16648.420356811934	0.05563053365341791	0	509.8
PNW	74	16297.874179960338	0.06490228926232086	0	509.8
PNW	75	16282.396273034654	0.2781526682670896	0	509.8
PNW	76	16464.94986575652	0.3986854911828279	0	509.8
PNW	77	17092.65330928245	0.3523267131383127	0	509.8
PNW	78	18565.497866561072	0.5563053365341792	0	509.8
PNW	79	21416.719154247545	0.3152396907027012	0	509.8
PNW	80	22982.233145456143	0.3356375534843988	0	509.8
PNW	81	22778.562373487588	0.4635877804451485	0	509.8
PNW	82	22298.6913586436	0.8066427379745598	0	509.8
PNW	83	21849.093885438422	0.23179389022257424	0	509.8
PNW	84	21391.873702527344	0.03708702243561191	0	509.8
PNW	85	20959.731641595805	0.0	0	509.8
PNW	86	20592.28432964346	0.0	0	509.8
PNW	87	20357.83842977185	0.0	0	509.8
PNW	88	20581.028514058307	0.0	0	509.8
PNW	89	21819.17731815397	0.0	0	509.8
PNW	90	23102.79154662402	0.0	0	509.8
PNW	91	22919.556427565567	0.0	0	509.8
PNW	92	22317.77788111385	0.0	0	509.8
PNW	93	21351.542411053328	0.1390763341335448	0	509.8
PNW	94	19675.1482042632	0.03708702243561191	0	509.8
PNW	95	17943.697566000872	0.03708702243561191	0	509.8
PNW	96	16651.488286857704	0.04635877804451485	0	509.8
PNW	97	16140.228980160413	0.05563053365341791	0	509.8
PNW	98	15776.757304449824	0.06490228926232086	0	509.8
PNW	99	15686.107690175522	0.2781526682670896	0	509.8
PNW	100	15836.385706263112	0.3986854911828279	0	509.8
PNW	101	16449.279411387182	0.3523267131383127	0	509.8
PNW	102	17867.112665238164	0.5563053365341792	0	509.8
PNW	103	20418.67166453223	0.3152396907027012	0	509.8
PNW	104	22050.397316252	0.3356375534843988	0	509.8
PNW	105	22009.455008922843	0.4635877804451485	0	509.8
PNW	106	21627.669916463263	0.8066427379745598	0	509.8
PNW	107	21260.693135309957	0.23179389022257424	0	509.8
PNW	108	20952.518694052695	0.03708702243561191	0	509.8
PNW	109	20640.404278182115	0.0	0	509.8
PNW	110	20390.824431995177	0.0	0	509.8
PNW	111	20208.11949366401	0.0	0	509.8
PNW	112	20402.825798597318	0.0	0	509.8
PNW	113	21554.429860168668	0.0	0	509.8
PNW	114	22752.21605335502	0.0	0	509.8
PNW	115	22479.858452820088	0.0	0	509.8
PNW	116	21759.23747914229	0.0	0	509.8
PNW	117	20820.51903873219	0.1390763341335448	0	509.8
PNW	118	19426.77854359839	0.03708702243561191	0	509.8
PNW	119	18093.78846360646	0.03708702243561191	0	509.8
PNW	120	16955.939894200077	0.04635877804451485	0	509.8
PNW	121	14863.026232446731	0.05563053365341791	0	509.8
PNW	122	14456.823439285936	0.06490228926232086	0	509.8
PNW	123	14207.801825544106	0.2781526682670896	0	509.8
PNW	124	14195.589387700536	0.3986854911828279	0	509.8
PNW	125	14472.141326490075	0.3523267131383127	0	509.8
PNW	126	15135.827246640632	0.5563053365341792	0	509.8
PNW	127	16098.48102209136	0.3152396907027012	0	509.8
PNW	128	16918.640328034424	0.3356375534843988	0	509.8
PNW	129	17337.13940306356	0.4635877804451485	0	509.8
PNW	130	17667.397378529364	0.8066427379745598	0	509.8
PNW	131	17869.286603627952	0.23179389022257424	0	509.8
PNW	132	17824.801463522082	0.03708702243561191	0	509.8
PNW	133	17636.509147059096	0.0	0	509.8
PNW	134	17374.342002283574	0.0	0	509.8
PNW	135	17219.073751254997	0.0	0	509.8
PNW	136	17351.428312102584	0.0	0	509.8
PNW	137	18239.681205797868	0.0	0	509.8
PNW	138	19440.39834250443	0.0	0	509.8
PNW	139	19373.7238683358	0.0	0	509.8
PNW	140	18899.617473801678	0.0	0	509.8
PNW	141	18348.51893483007	0.1390763341335448	0	509.8
PNW	142	17582.043115310586	0.03708702243561191	0	509.8
PNW	143	16480.374970145876	0.03708702243561191	0	509.8
PNW	144	15469.001010797369	0.04635877804451485	0	509.8
PNW	145	14929.509171652557	59.75271933488585	0	509.8
PNW	146	14586.806920425564	70.59631301380657	0	509.8
PNW	147	14486.353724832534	56.81591271351146	0	509.8
PNW	148	14610.826673115691	106.89976032860928	0	509.8
PNW	149	15008.382233481736	215.85528667101502	0	509.8
PNW	150	15827.137984674917	248.09991823825032	0	509.8
PNW	151	17019.306318572395	287.1293242897538	0	509.8
PNW	152	18111.63233748369	302.09197843120916	0	509.8
PNW	153	18623.468809265025	341.2042179495931	0	509.8
PNW	154	18884.8226179025	327.8831642110728	0	509.8
PNW	155	18764.75918096649	278.3490267831149	0	509.8
PNW	156	18386.35011449716	224.71088920959158	0	509.8
PNW	157	18014.51133113942	227.8284213581562	0	509.8
PNW	158	17670.19586291453	253.2430940431266	0	509.8
PNW	159	17458.915039873973	230.47154662797647	0	509.8
PNW	160	17616.58588380167	325.98553497255335	0	509.8
PNW	161	18852.11040913784	394.8122348891753	0	509.8
PNW	162	20710.596159739733	432.8627065492489	0	509.8
PNW	163	20934.22100938157	489.5656651619379	0	509.8
PNW	164	20592.08955754296	487.46471819723024	0	509.8
PNW	165	19873.440083272548	395.5652610789607	0	509.8
PNW	166	18720.907826171187	294.4261598922771	0	509.8
PNW	167	17194.09067405299	216.53301127594762	0	509.8
PNW	168	16050.257489461894	138.82058991034842	0	509.8
PNW	169	15870.028903359831	3445.456805199381	0	509.8
PNW	170	15588.832937337836	3441.531446558271	0	509.8
PNW	171	15604.728695373284	3714.543544081472	0	509.8
PNW	172	15851.339807425205	3037.4853618958955	0	509.8
PNW	173	16567.518510229074	2205.489433597392	0	509.8
PNW	174	18124.651402923704	1751.1134386554581	0	509.8
PNW	175	21002.6258567446	1161.2146180487075	0	509.8
PNW	176	22732.90362044099	907.277155238699	0	509.8
PNW	177	22628.393573656842	612.6183896545654	0	509.8
PNW	178	22100.82783532638	326.7568218577725	0	509.8
PNW	179	21528.651008738256	204.66263011457616	0	509.8
PNW	180	20862.83055499346	392.30785750343915	0	509.8
PNW	181	20256.7129060489	829.9387309330293	0	509.8
PNW	182	19729.97955879388	1384.7854687978079	0	509.8
PNW	183	19344.7189117866	2086.7646872476566	0	509.8
PNW	184	19607.30817111365	2261.7035872679885	0	509.8
PNW	185	21168.758745203755	2361.561700922955	0	509.8
PNW	186	23069.640306485162	2816.312084264373	0	509.8
PNW	187	23193.763959234482	3022.570580592416	0	509.8
PNW	188	22767.022658213744	3133.516457222863	0	509.8
PNW	189	21961.006397805428	3189.0612707986406	0	509.8
PNW	190	20396.556264581617	3029.0787677191456	0	509.8
PNW	191	18526.051573166278	3077.9943556754783	0	509.8
PNW	192	17142.617297502304	2484.8055177238857	0	509.8
PNW	193	16217.984084650556	368.32802146092	0	509.8
PNW	194	15955.741308975019	344.8252177265345	0	509.8
PNW	195	15933.389723048153	397.17446438557886	0	509.8
PNW	196	16153.785296484519	534.6237791796846	0	509.8
PNW	197	16831.435541694736	559.8758982673219	0	509.8
PNW	198	18412.495406350292	722.033777925704	0	509.8
PNW	199	21449.382007558303	768.9978328621179	0	509.8
PNW	200	23122.30147705651	1258.7398902300974	0	509.8
PNW	201	22851.4074539869	1701.2510480952462	0	509.8
PNW	202	22125.358417777992	2717.804843849311	0	509.8
PNW	203	21381.634186877458	3433.036594534037	0	509.8
PNW	204	20737.25465050512	3937.102896542947	0	509.8
PNW	205	20173.766341732342	4398.102425609651	0	509.8
PNW	206	19702.890857472063	4437.2074062248685	0	509.8
PNW	207	19390.148668044447	4519.386841586343	0	509.8
PNW	208	19747.946292931363	4852.29607251545	0	509.8
PNW	209	21373.578320472374	4728.251786191867	0	509.8
PNW	210	23267.537783010248	4330.8476421724545	0	509.8
PNW	211	23364.044349229087	3880.910527762439	0	509.8
PNW	212	22928.282561366737	3702.093969088512	0	509.8
PNW	213	22179.245025839748	3917.948486294013	0	509.8
PNW	214	20696.02748236467	3860.4508276077727	0	509.8
PNW	215	18657.5813597644	4063.5013193864693	0	509.8
PNW	216	17238.221249378905	3994.2905075237945	0	509.8
PNW	217	16916.282708666185	4009.336351045517	0	509.8
PNW	218	16647.01781812012	3518.9359331193878	0	509.8
PNW	219	16663.606657813074	3537.6949386458186	0	509.8
PNW	220	16936.20977582932	3892.5348857913173	0	509.8
PNW	221	17637.712212885614	3671.546033732372	0	509.8
PNW	222	19450.363652818534	3406.706124256207	0	509.8
PNW	223	22643.00379998643	3303.099221499332	0	509.8
PNW	224	24325.299876531382	3303.53154988028	0	509.8
PNW	225	24125.606789541656	3065.429032371199	0	509.8
PNW	226	23337.737831473558	2741.986197218414	0	509.8
PNW	227	22459.56161192135	2630.17272249191	0	509.8
PNW	228	21614.852886871886	2531.193521951773	0	509.8
PNW	229	20913.029899629022	2027.420391155809	0	509.8
PNW	230	20479.528999163642	1777.518402142544	0	509.8
PNW	231	20158.368257565267	1927.2902647356038	0	509.8
PNW	232	20502.96386998701	2631.1975415990623	0	509.8
PNW	233	21984.192229978664	3429.116068925881	0	509.8
PNW	234	23848.078967415804	3363.321406811767	0	509.8
PNW	235	23950.743154717	3242.410666893753	0	509.8
PNW	236	23588.55522489043	3740.6353342447082	0	509.8
PNW	237	22782.407634645097	3410.657274338228	0	509.8
PNW	238	21169.305076775672	2858.971823514365	0	509.8
PNW	239	19158.25176665791	2454.9416294177067	0	509.8
PNW	240	17728.142051256535	2109.5721367233	0	509.8
PNW	241	16592.34885172659	5001.044694447041	0	509.8
PNW	242	16279.46228533729	4649.209842442479	0	509.8
PNW	243	16273.42091824936	4690.7159878808725	0	509.8
PNW	244	16459.951954868342	4618.6502236219485	0	509.8
PNW	245	17097.048072584563	4456.695805360391	0	509.8
PNW	246	18631.33152578292	4360.158686838537	0	509.8
PNW	247	21515.014655791	4639.447224034537	0	509.8
PNW	248	23117.630089406866	4457.706575627145	0	509.8
PNW	249	22899.655356621908	3772.177329877524	0	509.8
PNW	250	22392.705594023	2856.100545556178	0	509.8
PNW	251	21941.14303216205	2235.4577975569896	0	509.8
PNW	252	21450.459873644686	1814.141426912953	0	509.8
PNW	253	21021.838807097287	1523.9339736313746	0	509.8
PNW	254	20633.077122366754	1348.87236580107	0	509.8
PNW	255	20403.688529673796	983.638314750542	0	509.8
PNW	256	20633.067672436093	597.9922433444381	0	509.8
PNW	257	21878.939492485	226.39532040980686	0	509.8
PNW	258	23288.304572576333	34.99317005993946	0	509.8
PNW	259	23175.544435276875	117.44098533726955	0	509.8
PNW	260	22586.132819191957	159.34081360071545	0	509.8
PNW	261	21629.25824918801	197.7657069115194	0	509.8
PNW	262	19935.996715230536	224.90535709996917	0	509.8
PNW	263	18176.022363889275	209.04770352817303	0	509.8
PNW	264	16893.792958135273	183.5093084898941	0	509.8
PNW	265	15695.816084216565	226.09617091992646	0	509.8
PNW	266	15367.923893991341	285.5076281014816	0	509.8
PNW	267	15277.225029103665	206.04595814443402	0	509.8
PNW	268	15436.063954743204	165.96863332598258	0	509.8
PNW	269	16031.632408415644	163.3122112198599	0	509.8
PNW	270	17416.344147901178	135.9395138654707	0	509.8
PNW	271	19949.292763322934	186.01884610147374	0	509.8
PNW	272	21589.82645860181	211.2202067731752	0	509.8
PNW	273	21552.91463808711	147.4429772560475	0	509.8
PNW	274	21158.49793600105	185.25656774869503	0	509.8
PNW	275	20762.22777749604	234.34262840530133	0	509.8
PNW	276	20432.001471403233	274.142762056746	0	509.8
PNW	277	20087.23338554328	251.32063056182145	0	509.8
PNW	278	19812.23121081167	310.93997847512384	0	509.8
PNW	279	19629.17648944492	285.9696145547198	0	509.8
PNW	280	19831.98114758696	331.54457887164637	0	509.8
PNW	281	20930.83188219974	327.2481034466571	0	509.8
PNW	282	22080.48582834652	808.7534878593096	0	509.8
PNW	283	21790.33614071608	2029.7374823039795	0	509.8
PNW	284	21091.756755576098	2588.0134564193995	0	509.8
PNW	285	20160.29490240557	2874.941698504072	0	509.8
PNW	286	18787.62833075632	3498.669625940008	0	509.8
PNW	287	17465.176940202302	5062.7940444289725	0	509.8
PNW	288	16342.158567909017	5448.587387506725	0	509.8
PNW	289	15208.084058865668	572.1791385473576	0	509.8
PNW	290	14842.029769223509	575.5385857882828	0	509.8
PNW	291	14742.141399890337	529.2120381022456	0	509.8
PNW	292	14827.941092621146	407.7353449356594	0	509.8
PNW	293	15201.153109586612	346.4713894154157	0	509.8
PNW	294	16035.101409479077	189.3713281165506	0	509.8
PNW	295	17279.039908412797	168.39867983550957	0	509.8
PNW	296	18388.283138940973	150.10917825809628	0	509.8
PNW	297	19131.90810656624	133.1796262054038	0	509.8
PNW	298	19630.309678958776	165.88460889715608	0	509.8
PNW	299	19692.144657417324	172.45647969423308	0	509.8
PNW	300	19143.693938324166	143.61081720024222	0	509.8
PNW	301	18540.763080493678	139.04579341075944	0	509.8
PNW	302	18126.65605594165	149.19029221630302	0	509.8
PNW	303	17842.560402941832	192.2603062963273	0	509.8
PNW	304	17964.036920551185	318.5593174348568	0	509.8
PNW	305	18957.62453954231	424.2311794317548	0	509.8
PNW	306	20354.490790009386	633.6709759417238	0	509.8
PNW	307	20171.245087738087	749.7446241965042	0	509.8
PNW	308	19540.696704193284	859.3199071871077	0	509.8
PNW	309	18821.25157071951	969.1414587405518	0	509.8
PNW	310	17930.324762606713	1102.5526473546297	0	509.8
PNW	311	16792.28069849847	1367.7430780864825	0	509.8
PNW	312	15799.373935911291	1406.512703438235	0	509.8
PNW	313	15846.418442891509	2784.183011569911	0	509.8
PNW	314	15505.203683841084	3003.3468436775506	0	509.8
PNW	315	15384.906408223309	3350.908481134464	0	509.8
PNW	316	15468.481172474858	3201.8554748254146	0	509.8
PNW	317	15861.087133120747	2645.6638764970244	0	509.8
PNW	318	16678.614369414838	3086.0315887045194	0	509.8
PNW	319	17942.955334106016	3203.60298089685	0	509.8
PNW	320	19043.17556917536	2634.859999312873	0	509.8
PNW	321	19721.64527935785	2393.40962823841	0	509.8
PNW	322	20058.348647726674	2256.296759839372	0	509.8
PNW	323	19998.548894184318	2449.127781554561	0	509.8
PNW	324	19732.465902495514	2369.3006006216383	0	509.8
PNW	325	19439.53049654565	1789.7322907935004	0	509.8
PNW	326	19142.41582153865	986.2991943766543	0	509.8
PNW	327	18974.804425410155	446.8552982849403	0	509.8
PNW	328	19094.831858817357	333.99396045116424	0	509.8
PNW	329	20187.651961779568	379.6920019415089	0	509.8
PNW	330	21772.72873276448	214.7200465845981	0	509.8
PNW	331	21738.55385502334	171.00202754106388	0	509.8
PNW	332	21257.32219791697	336.0414843849731	0	509.8
PNW	333	20448.594017539843	673.7704887785764	0	509.8
PNW	334	19295.14273699837	846.572537662179	0	509.8
PNW	335	17838.08083523977	701.9633237427232	0	509.8
PNW	336	16580.630695530377	928.6160099794846	0	509.8
PNW	337	15722.16572241262	0.0	0	509.8
PNW	338	15508.80255709451	0.0	0	509.8
PNW	339	15499.688447113283	0.008495034391795109	0	509.8
PNW	340	15726.67911895115	0.08921389044888138	0	509.8
PNW	341	16318.445238001854	0.1051460874488246	0	509.8
PNW	342	17813.53390608223	0.1051460874488246	0	509.8
PNW	343	20578.605380042824	0.18129576274936016	0	509.8
PNW	344	22337.878529191337	0.07458874777095822	0	509.8
PNW	345	22173.822986464253	0.05744755298496775	0	509.8
PNW	346	21665.524973909127	0.1592748245013336	0	509.8
PNW	347	21129.178860004788	0.2611020936675016	0	509.8
PNW	348	20537.42515392794	0.3154382623464738	0	509.8
PNW	349	20096.31254912551	0.3154382623464738	0	509.8
PNW	350	19734.722125305067	0.3154382623464738	0	509.8
PNW	351	19519.03361648107	0.3154382623464738	0	509.8
PNW	352	19774.12377647154	0.25616650092787524	0	509.8
PNW	353	21059.68084742533	0.10154074945338147	0	509.8
PNW	354	22758.50679999369	0.4440887856003676	0	509.8
PNW	355	22860.265636594948	0.4524449923565957	0	509.8
PNW	356	22379.04625280145	0.1051460874488246	0	509.8
PNW	357	21614.032358441298	0.1051460874488246	0	509.8
PNW	358	20038.68701562648	0.1051460874488246	0	509.8
PNW	359	18242.122580225136	0.1051460874488246	0	509.8
PNW	360	16965.498467847152	0.17731235542056592	0	509.8
PNW	361	16640.72651670911	3348.9633382925394	0	509.8
PNW	362	16338.483584888623	3373.5674705936985	0	509.8
PNW	363	16315.978911315366	3722.926186312587	0	509.8
PNW	364	16554.16786787534	4215.544197400113	0	509.8
PNW	365	17252.894999340406	4539.8063801275375	0	509.8
PNW	366	18777.7667569878	4884.043447143862	0	509.8
PNW	367	21796.9465972269	4593.50437921319	0	509.8
PNW	368	23473.320992081208	4750.461472354603	0	509.8
PNW	369	23252.3744118781	4787.049768515233	0	509.8
PNW	370	22723.029409587998	4538.081075125199	0	509.8
PNW	371	22152.09311589358	3998.445357777358	0	509.8
PNW	372	21456.021053140208	3883.236999541976	0	509.8
PNW	373	20818.550902794148	4453.218883007776	0	509.8
PNW	374	20380.359290523418	4244.331747792093	0	509.8
PNW	375	20204.41692201008	4245.145941136509	0	509.8
PNW	376	20590.796452726063	4417.648584098956	0	509.8
PNW	377	21819.53758320496	3942.8475836869934	0	509.8
PNW	378	23381.233301800054	3221.297796330417	0	509.8
PNW	379	23429.783353556635	2872.381076963565	0	509.8
PNW	380	22889.95980156001	2537.142774546496	0	509.8
PNW	381	22033.4292157784	2144.8178958711405	0	509.8
PNW	382	20432.972284531854	1731.3937754021606	0	509.8
PNW	383	18594.48664856122	1439.6101462688205	0	509.8
PNW	384	17296.030184735497	1064.8485811659632	0	509.8
PNW	385	16334.690352105266	51.33202613546988	0	509.8
PNW	386	15985.409917212432	21.92757811496633	0	509.8
PNW	387	15867.430526930952	20.006914418056176	0	509.8
PNW	388	16028.228580311072	61.209725553115796	0	509.8
PNW	389	16518.04645860579	27.39232401256173	0	509.8
PNW	390	17899.964165806967	7.431139640992303	0	509.8
PNW	391	20533.4341909536	9.146018019682836	0	509.8
PNW	392	22098.938423205986	9.946294596405096	0	509.8
PNW	393	21909.498798976736	23.550996400683236	0	509.8
PNW	394	21485.724784533268	49.15984685579525	0	509.8
PNW	395	20990.735889173844	82.03978146210866	0	509.8
PNW	396	20493.122187206784	101.40647479323346	0	509.8
PNW	397	20044.683321597167	103.85303478794506	0	509.8
PNW	398	19706.71250485597	153.76742795591738	0	509.8
PNW	399	19407.54368055774	274.17475483614845	0	509.8
PNW	400	19602.972857174977	203.72755138843536	0	509.8
PNW	401	20765.56754756204	371.05395175631753	0	509.8
PNW	402	22393.453598103682	542.3131391748799	0	509.8
PNW	403	22401.95297303311	818.7439105099443	0	509.8
PNW	404	21878.22817324085	1621.4365566041924	0	509.8
PNW	405	21001.08340037469	2032.7825269498846	0	509.8
PNW	406	19477.89264076299	2155.855264746011	0	509.8
PNW	407	17993.851324879546	2516.2143617236693	0	509.8
PNW	408	16743.893270324494	2554.974422992537	0	509.8
PNW	409	15825.613849879963	3645.3785626810345	0	509.8
PNW	410	15547.587311894773	3887.231510441151	0	509.8
PNW	411	15474.401828994643	4032.034726831426	0	509.8
PNW	412	15679.542224653767	3981.144898844173	0	509.8
PNW	413	16310.567226566347	4152.894962084055	0	509.8
PNW	414	17739.01008697443	4288.795384366536	0	509.8
PNW	415	20510.903297075027	4260.305311451392	0	509.8
PNW	416	22223.97192036341	4522.650981509965	0	509.8
PNW	417	21973.720824961296	4492.500814955095	0	509.8
PNW	418	21491.48982149947	4144.151627288588	0	509.8
PNW	419	21009.73009181533	3539.8933708129	0	509.8
PNW	420	20408.340488251	2918.257808192	0	509.8
PNW	421	19970.635966017868	2583.813989238213	0	509.8
PNW	422	19588.90999074704	2529.7760495143802	0	509.8
PNW	423	19408.76062359994	2281.51886803887	0	509.8
PNW	424	19652.707579176265	1662.1437156647517	0	509.8
PNW	425	20919.343113267223	1410.9069577964765	0	509.8
PNW	426	22659.797251693908	1241.5888199286294	0	509.8
PNW	427	22732.21535632129	1008.8264745183276	0	509.8
PNW	428	22274.531988368803	742.8370272698804	0	509.8
PNW	429	21551.64172161141	581.1850195441443	0	509.8
PNW	430	20037.58682047403	419.3046809410546	0	509.8
PNW	431	18296.700777078167	252.35404604925813	0	509.8
PNW	432	17033.514143988396	185.1474082659332	0	509.8
PNW	433	16485.233714409118	848.4159780206551	0	509.8
PNW	434	16228.460628075325	465.43084773939364	0	509.8
PNW	435	16221.436171769363	298.59616504665814	0	509.8
PNW	436	16471.243697208585	136.5485013228167	0	509.8
PNW	437	17198.36993239988	74.76753180334966	0	509.8
PNW	438	18796.27877096668	112.80299568429302	0	509.8
PNW	439	21889.58380268277	163.49324977881759	0	509.8
PNW	440	23652.39197826683	259.02032412380646	0	509.8
PNW	441	23518.61444052981	400.6165214375997	0	509.8
PNW	442	23000.57346860264	314.1105285665268	0	509.8
PNW	443	22352.646082752257	224.53957649341854	0	509.8
PNW	444	21643.954444372663	189.82184777966125	0	509.8
PNW	445	21007.62684536954	216.9561818255674	0	509.8
PNW	446	20531.91230793692	321.938801758638	0	509.8
PNW	447	20223.28245144736	510.2202724963923	0	509.8
PNW	448	20476.384345259903	613.37813881072	0	509.8
PNW	449	21682.634785271195	868.7963511905074	0	509.8
PNW	450	23452.72550737324	841.4250360612303	0	509.8
PNW	451	23527.85982284714	666.9358636524228	0	509.8
PNW	452	22955.99258623909	555.2466783367619	0	509.8
